Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Liberia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.631105672488075,1.5203131163141386,0.19963946123626486
Libya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.2054723245423399,0.4551511869280181,0.07000035555064762
Saint Lucia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.058493543984599654,0.0972242118641118,0.007149659931385172
Sri Lanka,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,9.863892126963563,21.613615306578225,3.7396307392363584
Lesotho,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.09809537445809062,0.2171810473694522,0.03476699795269871
Lithuania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.006251349116919075,0.011814590381204103,0.0027419818392478406
Luxembourg,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.02397344910628313,0.0340548052208029,0.009023727756187178
Latvia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.005737842567057256,0.013317224879409896,0.0018969536124802937
Morocco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.27844571193376033,0.624832749076578,0.09405136566851917
Monaco,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.002180944365386672,0.006377892067305072,0.0005067432711364634
Republic of Moldova,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.014937276797647628,0.043702077337600766,0.0017461894778363844
Madagascar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.12015434760832765,0.2851594024929107,0.037609014214894515
Maldives,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,9.903800774722693,20.744994328558988,3.566458229421806
Mexico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.023594232968945642,0.057548186826424506,0.015166240151080894
Marshall Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,1.477363419239773,3.176238879093741,0.4808518873029036
North Macedonia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0030992452354144462,0.007383912872983855,0.0010406792825701536
Mali,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.8994608192468302,2.1120808071003987,0.28911477540435554
Malta,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0049518275367072245,0.00677466978747084,0.002529890514378334
Myanmar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,15.093419409117912,34.66890181552176,5.669714756134969
Montenegro,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.0033913593420899653,0.007882268520583997,0.0011808023296191752
Mongolia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.06486149304463232,0.14768335824542184,0.022299653807309062
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.666119567131181,1.7400829446314217,0.17190619456831166
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.2843122275929821,0.7232938671165469,0.08835313287597903
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.5757808564689934,1.4599353630189937,0.17438535051765722
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,7.449755003161008,15.495531078685737,2.7844262338114025
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.08750840397113431,0.20603590853861228,0.029302604956047397
